"사용일자","호선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20191101","6호선","2646","태릉입구",6798,8029,"20191104"
"20191101","6호선","2647","화랑대(서울여대입구)",16245,11601,"20191104"
"20191101","6호선","2648","봉화산(서울의료원)",11946,10636,"20191104"
"20191101","7호선","2711","장암",3015,1036,"20191104"
"20191101","7호선","2712","도봉산",11536,13208,"20191104"
"20191101","7호선","2713","수락산",15199,15014,"20191104"
"20191101","7호선","2714","마들",15071,13741,"20191104"
"20191101","7호선","2715","노원",24077,26508,"20191104"
"20191101","7호선","2716","중계",18785,16864,"20191104"
"20191101","7호선","2717","하계",22921,21203,"20191104"
"20191101","7호선","2718","공릉(서울과학기술대)",15830,15116,"20191104"
"20191101","7호선","2719","태릉입구",11069,9974,"20191104"
"20191101","7호선","2720","먹골",12166,11515,"20191104"
"20191101","7호선","2721","중화",13708,13226,"20191104"
"20191101","7호선","2722","상봉(시외버스터미널)",20092,19496,"20191104"
"20191101","7호선","2723","면목",19351,18476,"20191104"
"20191101","7호선","2724","사가정",18350,18263,"20191104"
"20191101","7호선","2725","용마산",7144,6711,"20191104"
"20191101","7호선","2726","중곡",12621,11468,"20191104"
"20191101","7호선","2727","군자(능동)",17452,13322,"20191104"
"20191101","7호선","2728","어린이대공원(세종대)",18882,18156,"20191104"
"20191101","7호선","2729","건대입구",17720,19275,"20191104"
"20191101","7호선","2730","뚝섬유원지",11058,10655,"20191104"
"20191101","7호선","2731","청담",24077,27476,"20191104"
"20191101","7호선","2732","강남구청",18264,20820,"20191104"
"20191101","7호선","2733","학동",26141,28740,"20191104"
"20191101","7호선","2734","논현",23371,26270,"20191104"
"20191101","7호선","2735","반포",7933,7565,"20191104"
"20191101","7호선","2736","고속터미널",25831,20495,"20191104"
"20191101","7호선","2737","내방",16424,16815,"20191104"
"20191101","7호선","2738","이수",19793,19772,"20191104"
"20191101","7호선","2739","남성",14219,12578,"20191104"
"20191101","7호선","2740","숭실대입구(살피재)",19213,18473,"20191104"
"20191101","7호선","2741","상도",14903,13930,"20191104"
"20191101","7호선","2742","장승배기",12715,12041,"20191104"
"20191101","7호선","2743","신대방삼거리",20171,18787,"20191104"
"20191101","7호선","2744","보라매",11475,11380,"20191104"
"20191101","7호선","2745","신풍",13511,12807,"20191104"
"20191101","7호선","2746","대림(구로구청)",10411,10678,"20191104"
"20191101","7호선","2747","남구로",18596,20067,"20191104"
"20191101","7호선","2748","가산디지털단지",50755,51086,"20191104"
"20191101","7호선","2749","철산",28007,29229,"20191104"
"20191101","7호선","2750","광명사거리",29685,28814,"20191104"
"20191101","7호선","2751","천왕",12625,11312,"20191104"
"20191101","7호선","2752","온수(성공회대입구)",13486,12737,"20191104"
"20191101","7호선","2753","까치울",8938,8699,"20191104"
"20191101","7호선","2754","부천종합운동장",6048,4890,"20191104"
"20191101","7호선","2755","춘의",10954,10547,"20191104"
"20191101","7호선","2756","신중동",17591,17806,"20191104"
"20191101","7호선","2757","부천시청",15147,15323,"20191104"
"20191101","7호선","2758","상동",16172,17297,"20191104"
"20191101","7호선","2759","삼산체육관",6552,6147,"20191104"
"20191101","7호선","2760","굴포천",10845,11587,"20191104"
"20191101","7호선","2761","부평구청",14519,11741,"20191104"
"20191101","8호선","2811","암사",22176,19162,"20191104"
"20191101","8호선","2812","천호(풍납토성)",20621,24228,"20191104"
"20191101","8호선","2813","강동구청",12573,12782,"20191104"
"20191101","8호선","2814","몽촌토성(평화의문)",6811,7217,"20191104"
"20191101","8호선","2815","잠실(송파구청)",18083,21496,"20191104"
"20191101","8호선","2816","석촌",9357,10899,"20191104"
"20191101","8호선","2817","송파",11493,10774,"20191104"
"20191101","8호선","2818","가락시장",9529,11139,"20191104"
"20191101","8호선","2819","문정",23757,24494,"20191104"
"20191101","8호선","2820","장지",22071,20442,"20191104"
"20191101","8호선","2821","복정",14198,11725,"20191104"
"20191101","8호선","2822","산성",7166,6762,"20191104"
"20191101","8호선","2823","남한산성입구(성남법원.검찰청)",17734,15803,"20191104"
"20191101","8호선","2824","단대오거리",13335,11992,"20191104"
"20191101","8호선","2825","신흥",5511,6051,"20191104"
"20191101","8호선","2826","수진",6657,6115,"20191104"
"20191101","8호선","2827","모란",5212,4058,"20191104"
"20191101","9호선","4101","개화",3630,2460,"20191104"
"20191101","9호선","4102","김포공항",10847,14053,"20191104"
"20191101","9호선","4103","공항시장",3290,3545,"20191104"
"20191101","9호선","4104","신방화",8382,8039,"20191104"
"20191101","9호선","4105","마곡나루",12115,12226,"20191104"
"20191101","9호선","4106","양천향교",10624,10621,"20191104"
"20191101","9호선","4107","가양",24986,23986,"20191104"
"20191101","9호선","4108","증미",8262,8205,"20191104"
"20191101","9호선","4109","등촌",12141,12149,"20191104"
"20191101","9호선","4110","염창",20672,19687,"20191104"
"20191101","9호선","4111","신목동",4850,4342,"20191104"
"20191101","9호선","4112","선유도",8734,8337,"20191104"
"20191101","9호선","4113","당산",22226,22002,"20191104"
"20191101","9호선","4114","국회의사당",21079,20613,"20191104"
"20191101","9호선","4115","여의도",29345,28069,"20191104"
"20191101","9호선","4116","샛강",6268,6472,"20191104"
"20191101","9호선","4117","노량진",34477,35619,"20191104"
"20191101","9호선","4118","노들",5379,4501,"20191104"
"20191101","9호선","4119","흑석(중앙대입구)",12507,12593,"20191104"
"20191101","9호선","4120","동작(현충원)",2383,1841,"20191104"
"20191101","9호선","4121","구반포",3469,3555,"20191104"
"20191101","9호선","4122","신반포",3927,3819,"20191104"
"20191101","9호선","4123","고속터미널",16656,25668,"20191104"
"20191101","9호선","4124","사평",4040,3814,"20191104"
"20191101","9호선","4125","신논현",41081,43315,"20191104"
"20191101","공항철도 1호선","4201","서울역",16705,14643,"20191104"
"20191101","공항철도 1호선","4202","공덕",2911,3663,"20191104"
"20191101","공항철도 1호선","4203","홍대입구",14525,14896,"20191104"
"20191101","공항철도 1호선","4204","디지털미디어시티",16172,13823,"20191104"
"20191101","공항철도 1호선","4206","마곡나루",8707,7490,"20191104"
"20191101","공항철도 1호선","4207","김포공항",13895,7720,"20191104"
"20191101","9호선2~3단계","4127","선정릉",10791,11589,"20191104"
"20191101","공항철도 1호선","4208","계양",11840,10743,"20191104"
"20191101","공항철도 1호선","4209","검암",9371,9060,"20191104"
"20191101","공항철도 1호선","4210","청라국제도시",8251,7822,"20191104"
"20191101","공항철도 1호선","4211","운서",8321,8638,"20191104"
"20191101","공항철도 1호선","4212","공항화물청사",2755,3067,"20191104"
"20191101","공항철도 1호선","4213","인천공항1터미널",18174,16801,"20191104"
"20191101","공항철도 1호선","4215","인천공항2터미널",5961,5030,"20191104"
"20191101","공항철도 1호선","4217","영종",3162,3458,"20191104"
"20191102","7호선","2740","숭실대입구(살피재)",13795,12839,"20191105"
"20191102","1호선","0150","서울역",59602,60911,"20191105"
"20191102","1호선","0151","시청",29520,32233,"20191105"
"20191102","1호선","0152","종각",41526,38333,"20191105"
"20191102","1호선","0153","종로3가",38762,36579,"20191105"
"20191102","1호선","0154","종로5가",29377,30170,"20191105"
"20191102","1호선","0155","동대문",16569,18565,"20191105"
"20191102","1호선","0156","신설동",14060,13158,"20191105"
"20191102","1호선","0157","제기동",21316,21915,"20191105"
"20191102","1호선","0158","청량리(서울시립대입구)",26247,27456,"20191105"
"20191102","1호선","0159","동묘앞",14762,15967,"20191105"
"20191102","2호선","0201","시청",20080,17846,"20191105"
"20191102","2호선","0202","을지로입구",44892,42039,"20191105"
"20191102","2호선","0203","을지로3가",17789,16787,"20191105"
"20191102","2호선","0204","을지로4가",11171,11540,"20191105"
"20191102","2호선","0205","동대문역사문화공원",20420,22717,"20191105"
"20191102","2호선","0206","신당",13865,14225,"20191105"
"20191102","2호선","0207","상왕십리",12271,11414,"20191105"
"20191102","2호선","0208","왕십리(성동구청)",19563,16899,"20191105"
"20191102","2호선","0209","한양대",9174,9541,"20191105"
"20191102","2호선","0210","뚝섬",16476,16701,"20191105"
"20191102","2호선","0211","성수",18255,19753,"20191105"
"20191102","2호선","0212","건대입구",47529,53897,"20191105"
"20191102","2호선","0213","구의(광진구청)",20195,18952,"20191105"
"20191102","2호선","0214","강변(동서울터미널)",51322,52383,"20191105"
"20191102","2호선","0215","잠실나루",12125,11741,"20191105"
"20191102","2호선","0216","잠실(송파구청)",98384,92880,"20191105"
"20191102","2호선","0217","잠실새내",23109,23907,"20191105"
"20191102","2호선","0218","종합운동장",11481,13373,"20191105"
"20191102","2호선","0219","삼성(무역센터)",48100,48679,"20191105"
"20191102","2호선","0220","선릉",34204,30169,"20191105"
"20191102","2호선","0221","역삼",23410,25539,"20191105"
"20191102","2호선","0222","강남",87138,93527,"20191105"
"20191102","2호선","0223","교대(법원.검찰청)",27084,32077,"20191105"
"20191102","2호선","0224","서초",18090,16606,"20191105"
"20191102","2호선","0225","방배",15104,15194,"20191105"
"20191102","2호선","0226","사당",42899,49426,"20191105"
"20191102","2호선","0227","낙성대",28060,25433,"20191105"
"20191102","2호선","0228","서울대입구(관악구청)",48875,47023,"20191105"
"20191102","2호선","0229","봉천",21738,19458,"20191105"
"20191102","2호선","0230","신림",65639,62652,"20191105"
"20191102","2호선","0231","신대방",26271,24494,"20191105"
"20191102","2호선","0232","구로디지털단지",47513,46886,"20191105"
"20191102","2호선","0233","대림(구로구청)",26038,27821,"20191105"
"20191102","2호선","0234","신도림",61276,62687,"20191105"
"20191102","2호선","0235","문래",14990,15330,"20191105"
"20191102","2호선","0236","영등포구청",16307,16801,"20191105"
"20191102","2호선","0237","당산",18722,20019,"20191105"
"20191102","2호선","0238","합정",36755,39844,"20191105"
"20191102","2호선","0239","홍대입구",101374,115032,"20191105"
"20191102","2호선","0240","신촌",50883,51986,"20191105"
"20191102","2호선","0241","이대",20533,21592,"20191105"
"20191102","2호선","0242","아현",9607,8745,"20191105"
"20191102","2호선","0243","충정로(경기대입구)",8568,9099,"20191105"
"20191102","2호선","0244","용답",2688,2425,"20191105"
"20191102","2호선","0245","신답",1363,1345,"20191105"
"20191102","2호선","0246","신설동",4562,4174,"20191105"
"20191102","2호선","0247","도림천",902,891,"20191105"
"20191102","2호선","0248","양천구청",6037,6020,"20191105"
"20191102","2호선","0249","신정네거리",9000,8757,"20191105"
"20191102","2호선","0250","용두(동대문구청)",2169,2200,"20191105"
"20191102","3호선","0309","지축",1564,1565,"20191105"
"20191102","3호선","0310","구파발",21727,20793,"20191105"
"20191102","3호선","0311","연신내",39586,37444,"20191105"
"20191102","3호선","0312","불광",17602,20748,"20191105"
"20191102","3호선","0313","녹번",12366,10603,"20191105"
"20191102","3호선","0314","홍제",18274,16925,"20191105"
"20191102","3호선","0315","무악재",3661,3783,"20191105"
"20191102","3호선","0316","독립문",9491,9845,"20191105"
"20191102","3호선","0317","경복궁(정부서울청사)",40573,35597,"20191105"
"20191102","3호선","0318","안국",31064,33970,"20191105"
"20191102","3호선","0319","종로3가",9288,14267,"20191105"
"20191102","3호선","0320","을지로3가",8598,9296,"20191105"
"20191102","3호선","0321","충무로",1,0,"20191105"
"20191102","3호선","0322","동대입구",12597,14994,"20191105"
"20191102","3호선","0323","약수",12084,11611,"20191105"
"20191102","3호선","0324","금호",7845,7043,"20191105"
"20191102","3호선","0325","옥수",9370,9302,"20191105"
"20191102","3호선","0326","압구정",32248,34634,"20191105"
"20191102","3호선","0327","신사",34133,36997,"20191105"
"20191102","3호선","0328","잠원",5807,5558,"20191105"
"20191102","3호선","0329","고속터미널",77795,79371,"20191105"
"20191102","3호선","0330","교대(법원.검찰청)",12141,6643,"20191105"
"20191102","3호선","0331","남부터미널(예술의전당)",34841,34568,"20191105"
"20191102","3호선","0332","양재(서초구청)",32316,34356,"20191105"
"20191102","3호선","0333","매봉",7775,7267,"20191105"
"20191102","3호선","0334","도곡",5054,5249,"20191105"
"20191102","3호선","0335","대치",13177,11676,"20191105"
"20191102","3호선","0336","학여울",3882,4000,"20191105"
"20191102","3호선","0337","대청",8133,7259,"20191105"
"20191102","3호선","0338","일원",6920,7050,"20191105"
"20191102","3호선","0339","수서",17987,17517,"20191105"
